UID,Category,ObsDate,Log,Male1ID,FemID,Bird2ID,DisplayShort,DisplayShort_AfterCop,DisplayCode,DisplayCode_AfterCop,Duration,DisplayCode_Raw,DisplayCode_Compressed,DisplayLength,UniqueDisplayElements,Entropy_Unscaled,Entropy_Scaled,Compression_Length,Compression_Ratio
189,SOLO,2017-09-21,First,965,NA,NA,Bow;Bow;ALAD;HdBw;Zro;SLAD;HafB;SLAD;HafB;Bow;Bow;Bow;ALAD;HdBw;HdBw;Zro;Zro,NA,DDBFACECEDDDBFFAA,NA,115.497,,,17,6,2.492203107205413,0.9641157682210613,19,0.8947368421052632
1890,SOLO,2017-12-09,Confluence,112,NA,NA,Zro;Bow;Bow;ALAD;HdBw;Bow;Bow;Bow;Bow;ALAD;HdBw;Zro;Zro;Zro,NA,ADDBFDDDDBFAAA,NA,73.74100000000001,,,14,4,1.8423709931771084,0.9211854965885542,17,0.8235294117647058
1892,SOLO,2017-12-09,Confluence,112,NA,NA,Zro;Zro;Zro;Zro;SLAD;HdBw;Zro;Zro;Taf;Taf;Zro;Zro;Taf;Taf;Bow;Bow;ALAD;HdBw;Zro;Zro;SLAD;Zro;Zro;HafB;Zro,NA,AAAACFAAJJAAJJDDBFAACAAEA,NA,152.555,,,25,7,2.1596275363413566,0.7692748499211826,23,1.0869565217391304
1893,SOLO,2017-12-09,Confluence,112,NA,NA,SLAD;Taf;Taf;Zro;Taf;Zro;Bow;ALAD;HdBw;Zro;Zro;Taf;Taf;Taf;Zro;ALAD;HdBw;Neck;Zro;Taf;Taf;SLAD;Zro;SLAD;Bow;Bow;ALAD;HdBw;Zro;Zro;Taf;Taf;SLAD;Bow;ALAD;HdBw;Zro;Zro;Zro;Taf;Taf;Zro;Taf;Taf;Taf;Taf;Taf;ALAD;HdBw;Zro,NA,CJJAJADBFAAJJJABFIAJJCACDDBFAAJJCDBFAAAJJAJJJJJBFA,NA,263.369,,,50,7,2.4036738265960076,0.8562058924969397,34,1.4705882352941178
1907,AUDI,2017-12-09,Luis,296,8300,NA,Taf;Neck;Neck;Neck;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Taf;Swtc;Swtc;Swtc;ALAD;HdBw;Taf;Taf,NA,JIIIIIDDDDDDDDDDDDDDDDDJHHHBFJJ,NA,106,,,31,6,1.9267319143270025,0.7453616498457832,27,1.1481481481481481
1913,SOLO,2017-12-09,Luis,296,NA,NA,SLAD;Zro;ALAD;HdBw;Zro;Swtc;Swtc;SLAD;SLAD;Bow;ALAD;HdBw;Zro;Zro;SLAD;Zro;SLAD;Zro,NA,CABFAHHCCDBFAACACA,NA,144.783,,,18,6,2.3299574748443264,0.9013505898806315,21,0.8571428571428571
1914,AUDI,2017-12-10,Bare,296,8400,NA,Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Neck;Neck;Neck;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Neck;Neck;Neck;Neck;Bow;ALAD;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Neck;Neck;Neck;Neck;Bow;Bow;Bow;Neck;Neck;Neck;Swtc;Swtc;Swtc;Bow;ALAD;HdBw;HdBw;HdBw;HdBw;HdBw;Bow;Bow;Taf;Taf;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Neck;Neck;Neck;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Neck;Neck;Neck;Neck;Neck;Neck;Neck;HafB;ALAD;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;Swtc;Swtc;Swtc,NA,IDDDDDDDDDDDDDDDIIIIIIIIDDDDDDDDDIIIIIDDDDDDIIIIDBFFFFFFFFFFFFFFFFFFFFFFFFIIIIIIIIIIIIIIIIIIDDDDDIIIIDDDIIIHHHDBFFFFFDDJJIDDDDDDIIIIIDDDDDDDDDDDDDDDDDDDIIIIIIIEBFFFFFFFHHH,NA,255.82200000000003,,,171,7,1.9206489245098146,0.684148950821689,55,3.109090909090909
1915,AUDI,2017-12-10,Bare,296,990,NA,Taf;Taf;Neck;Neck;Neck;Taf;Taf;Taf;Taf;Neck;Taf;Taf;Taf;Taf;Taf;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Neck;Neck;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Taf;Swtc;Swtc;Swtc;Swtc;Swtc;Taf;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;Bow;HdBw;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Neck;Neck;Neck;Neck;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;HafB;ALAD;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck,NA,JJIIIJJJJIJJJJJHHHHHHIIHHHHHHHHHHHHHHHHJHHHHHJIIIIIIIIIIIIIIDDDDDDDDDDDDDDDDDDDDDDDDDDBFFFFFFFFFFFFFFFFFFFFFFFFFDFDDDDDDDDDDIIIIIIDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDEBFFFFFFFFFFFFFFFFFFFFFIIIIIIIIIIIIIIIIIIIIIIIIIII,NA,350,,,226,7,2.1907036888897844,0.7803443988065978,42,5.380952380952381
1916,AUDI,2017-12-10,Bare,296,8400,NA,Taf;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;ALAD;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc,NA,JIIDDDDDDDDDDDDDDDDDDDDIIIIIIIIIIIIBFFFFFFFFFFFFFFFFFFHHHHHHHHHH,NA,97.667,,,64,6,2.124695909665798,0.8219445771739619,23,2.782608695652174
1917,SOLO,2017-12-10,Bare,296,NA,NA,SLAD;Zro;SLAD;SLAD;Zro;HafB;HafB;Bow;Bow;ALAD;HdBw;HdBw;Zro;Zro;SLAD;Zro;SLAD;Bow;ALAD;HdBw;Zro;Taf;Taf;Bow;Bow;Bow;ALAD;HdBw;Zro,NA,CACCAEEDDBFFAACACDBFAJJDDDBFA,NA,153.248,,,29,7,2.6674366008058326,0.9501600883620298,24,1.2083333333333333
1918,SOLO,2017-12-10,Bare,296,NA,NA,SLAD;Zro;SLAD;Zro;SLAD;Bow;Bow;Bow;ALAD;HdBw;HdBw;HdBw;SLAD;SLAD;Bow;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;Zro;SLAD;Zro;SLAD;Zro;SLAD;Zro,NA,CACACDDDBFFFCCDDDDDDDBFACACACA,NA,166.29,,,30,5,2.1492553971685,0.925633916873193,21,1.4285714285714286
1919,SOLO,2017-12-10,Bare,296,NA,NA,HafB;Bow;Bow;ALAD;HdBw;Zro;SLAD;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;SLAD;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;Bow;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;Zro,NA,EDDBFACDDDDBFFCDDDDBFFDDDDDDDBFA,NA,179.2,,,32,6,1.9688548967005404,0.7616570438260775,23,1.391304347826087
1920,COP,2017-12-10,Bare,296,936,NA,Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;Cop,;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;ALAD;Cop;Neck;Neck;Neck;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Othr;Othr,IDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDBN,IIIIIIIIBNIIIIIDDDDDDDDDIIIIIIIIIIIIIILL,86.41900000000001,,,46,4,0.45118403318331257,0.22559201659165629,17,2.7058823529411766
1921,SOLO,2017-12-10,Bare,296,NA,NA,SLAD;Bow;ALAD;HdBw;Zro;Zro;Bow;ALAD;HdBw;Zro;Zro;Bow;ALAD;HdBw;Zro,NA,CDBFAADBFAADBFA,NA,78.71000000000001,,,15,5,2.181937063546704,0.9397091444610608,16,0.9375
1922,AUDI,2017-12-10,Confluence,112,990,8300,Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Taf;Neck;Neck;Neck;Neck;Neck;Taf;Neck;Taf;Neck;Taf;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Neck;Neck;Neck;Neck;Neck;Taf;Neck;Taf;Taf;Neck;Taf;Taf;Taf;Taf;Neck;Neck;Bow;Bow;ALAD;HdBw;Neck;Neck;Neck;Neck;Bow;Bow;Bow;Taf,NA,DDDDDDDDDDDDDDDDDDBFFFFFFFFFFFFFFFFFIIIIIIIIIIIIIIJIIIIIJIJIJDDDDDDDDDDDIIIIIJIJJIJJJJIIDDBFIIIIDDDJ,NA,200.371,,,100,5,1.983599457378339,0.8542897868999533,36,2.7777777777777777
1924,SOLO,2017-12-10,Confluence,112,NA,NA,Zro;Zro;ALAD;HdBw;Zro;Zro;Bow;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;Zro;Zro;Zro;Taf;Taf;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;Mix;Zro;Bow;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;Zro,NA,AABFAADDDDDDDBFAAAJJDDDDDDDDBFKADDDDDDDBFA,NA,165.03,,,42,6,1.9485835984215854,0.753815035180575,25,1.68
1928,SOLO,2017-12-10,Confluence,112,NA,NA,Zro;ALAD;HdBw;Zro;Taf;Taf;Bow;Bow;Bow;HafB;Bow;Bow;Bow;ALAD;HdBw;SLAD;SLAD;HafB;Bow;Bow;Bow;ALAD;HdBw;Zro;Zro;Bow;HafB;ALAD;Othr,NA,ABFAJJDDDEDDDBFCCEDDDBFAADEBL,NA,240.752,,,29,8,2.6949101001896216,0.8983033667298739,27,1.0740740740740742
1933,SOLO,2017-12-11,Bare,296,NA,NA,SLAD;Zro;Bow;ALAD;HdBw;Zro;Zro;SLAD;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;Zro,NA,CADBFAACDDDDBFFA,NA,71.94300000000001,,,16,5,2.2272170014624826,0.9592101522724052,19,0.8421052631578947
1934,SOLO,2017-11-11,Bare,296,NA,NA,ALAD;HdBw;Zro;Zro;Zro;Bow;ALAD;HdBw;Zro;SLAD;Bow;Bow;ALAD;HdBw;HdBw;Zro,NA,BFAAADBFACDDBFFA,NA,77.233,,,16,5,2.1800365325772657,0.9388906303246313,19,0.8421052631578947
1935,SOLO,2017-12-11,Bare,296,NA,NA,SLAD;Zro;SLAD;Taf;Taf;Zro;SLAD;Zro;Bow;Bow;Bow;Bow;ALAD;HdBw;Zro;Zro;Bow;Bow;Bow;Bow;ALAD;HdBw;Zro,NA,CACJJACADDDDBFAADDDDBFA,NA,158.538,,,23,6,2.3381418470791693,0.9045167372551329,20,1.15
1939,SOLO,2017-12-11,Bare,296,NA,NA,SLAD;Zro;SLAD;Zro;Bow;Bow;Bow;ALAD;HdBw;Zro;SLAD;Taf;Taf;Taf;Bow;Taf,NA,CACADDDBFACJJJDJ,NA,77.65799999999999,,,16,6,2.4056390622295662,0.9306282244165778,20,0.8
1940,SOLO,2017-12-11,Bare,296,NA,NA,Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;HdBw;Zro;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;Zro,NA,DDDDDBFFFADDDDDDBFFA,NA,86.468,,,20,4,1.6387586809150083,0.8193793404575042,18,1.1111111111111112
1946-1949,SOLO,2017-12-11,Confluence,112,NA,NA,Zro;Bow;Bow;Bow;ALAD;HdBw;Zro;Zro;Zro;Zro;HafB;Bow;Bow;Bow;HafB;Zro;ALAD;Zro;Bow;ALAD;HdBw;Zro;Zro,NA,ADDDBFAAAAEDDDEABADBFAA,NA,139.271,,,23,5,2.0480968704245126,0.8820673107553172,19,1.2105263157894737
1947,SOLO,2017-12-11,Confluence,112,NA,NA,Zro;Bow;Bow;ALAD;HdBw;Zro;Zro;SLAD;Bow;Zro;Bow;Bow;ALAD;HdBw;Zro,NA,ADDBFAACDADDBFA,NA,92.228,,,15,5,2.0922718656836103,0.9010924456664139,16,0.9375
1962,AUDI,2017-12-12,Bare,296,8400,NA,Taf;Taf;Taf;Taf;Taf;ALAD;HdBw;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Bow;Bow;Bow;Bow;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;HafB;ALAD;HdBw;Bow;Bow;Bow;Bow;Neck;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Neck;Neck;Bow;ALAD;HdBw;HdBw;HdBw;HdBw;HdBw;Bow;Bow;Bow;Taf;Taf;Taf;Taf;Taf;Swtc;Swtc;Swtc;Taf;Neck;Taf;Taf;Taf;Taf;Taf;ALAD;HdBw;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Taf;Taf;ALAD;HdBw;Zro,NA,JJJJJBFHHHHHHHHIIIIIIIIIIIIIIIIIDDDDIIIIIIIIIIIIIIIIIIIEBFDDDDIIIDDDDDDDDDDDDDDBFFDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDIIDBFFFFFDDDJJJJJHHHJIJJJJJBFIIIIIIIIIIIIIIIIIIDDDDDDDJJBFA,NA,457.366,,,171,8,2.1683905759542315,0.7227968586514105,50,3.42
1965,AUDI,2017-12-12,Bare,296,8400,8300,Bow;Bow;Neck;Neck;Neck;Bow;ALAD;AttC;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Taf;Taf;Taf;Taf;Taf;Neck;Taf;Taf;Taf;Taf;Taf;Taf;Taf;Taf;Taf;Taf;Taf;Taf;Taf;Taf;Taf;ALAD;HdBw;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Neck;Neck;ALAD;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;Bow;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Bow;Bow;Bow;Bow;Neck;Neck;Neck;Neck;Neck,NA,DDIIIDBMIDDDDDDDDDIDDDDDDDDDDDDDDDDDBFFFFFFFFFFFIIIIIIIIIIIIIIIIIIIIIIIIIIJJJJJIJJJJJJJJJJJJJJJBFIIIIIIIDDDDDDDDIIBFFFFFFFDIIIIIIIIIIIIIIIIIDDDDDDDIIIIIIIIIIIIIIIIDDDDIIIII,NA,413.584,,,172,6,1.913074951674123,0.7400784155052195,42,4.095238095238095
1966,AUDI,2017-12-12,Bare,296,8400,NA,Taf;Taf;Neck;ALAD;HdBw;Neck;Neck;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Neck;Neck;Neck;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Bow;ALAD;HdBw;HdBw;HdBw;Neck;Neck;Neck;Neck;Neck;Neck;Zro,NA,JJIBFIIIIDDDDDDIIIIIDDDDDDDDDDDDIIIIIIIIIIIIDBFFFIIIIIIA,NA,118,,,56,6,1.7481306261104428,0.6762692401235016,32,1.75
1969,AUDI,2017-12-12,Confluence,112,8400,NA,Taf;Taf;Taf;Taf;Taf;Taf;Taf;Taf;Taf;Taf;Taf;Taf;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;ALAD;HdBw;Bow;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Taf;Neck;Swtc;Swtc;Swtc;Taf;Swtc;Taf;Taf;Taf;Taf;Swtc;Swtc;Swtc;Taf;Taf,NA,JJJJJJJJJJJJIIIIIIIIIIIIIIBFDIIIIIIIIIIIIJIHHHJHJJJJHHHJJ,NA,155.235,,,57,6,1.7193459981899324,0.6651338260072505,31,1.8387096774193548
1970,AUDI,2017-12-12,Confluence,112,8300,NA,Taf;Taf;Taf;Taf;Taf;Taf;Taf;Taf;Taf;Neck;Bow;ALAD;HdBw;Zro;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Taf;Swtc;Swtc;Swtc;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Taf;Bow;Bow;Bow;Taf;Taf;Bow;Bow;Neck;Bow;ALAD;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;Taf;Taf;Neck;Bow;ALAD;HdBw;Zro,NA,JJJJJJJJJIDBFAHHHHHHHJHHHIIIIIIIIIIIIJDDDJJDDIDBFFFFFFFFJJIDBFA,NA,250,,,63,7,2.574102665275055,0.9169138697248901,33,1.9090909090909092
1974,SOLO,2017-12-12,Confluence,112,NA,NA,Zro;ALAD;HdBw;Zro;Zro;ALAD;Zro;Bow;Bow;ALAD;HdBw;Zro,NA,ABFAABADDBFA,NA,70.577,,,12,4,1.8879185026711327,0.9439592513355664,16,0.75
1984,SOLO,2017-12-13,Bare,296,NA,NA,SLAD;Zro;Taf;SLAD;SLAD;Bow;Bow;ALAD;HdBw;HdBw;SLAD;HafB;SLAD;HafB;Bow;SLAD;HdBw;HdBw;HdBw;Zro,NA,CAJCCDDBFFCECEDCFFFA,NA,154.35100000000003,,,20,7,2.5282129458410014,0.9005676218481095,22,0.9090909090909091
1987,COP,2017-12-13,Bare,296,8200,NA,Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Taf;Taf;Taf;Neck;Neck;Bow;Bow;Bow;ALAD;Cop,;Bow;ALAD;AttC;Bow;Bow;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Zro,IIDDDDDDDDDDDDDDDDDDDDDDDDDDDDJJJIIDDDBN,DBMDDIIIIIIIA,95.602,,,40,5,1.1635537667834472,0.5011153314116266,22,1.8181818181818181
1988,SOLO,2017-12-13,Bare,296,NA,NA,Bow;Bow;SLAD;SLAD;Zro;SLAD;Zro;Bow;SLAD;Zro;Bow;SLAD;Zro;Bow;Bow;Bow;ALAD;HdBw;HdBw;HdBw,NA,DDCCACADCADCADDDBFFF,NA,126.668,,,20,5,2.1211274733371868,0.9135198794517725,22,0.9090909090909091
1999,SOLO,2017-12-13,Luis,296,NA,NA,Bow;Bow;ALAD;HdBw;Zro;Bow;Bow;Bow;Bow;ALAD;HdBw;Zro;Bow;Bow;SLAD;Zro;ALAD;HdBw;Zro,NA,DDBFADDDDBFADDCABFA,NA,136.797,,,19,5,2.063202513215852,0.8885729570001775,19,1
2003,SOLO,2017-12-14,Bare,296,NA,NA,Zro;Bow;Bow;ALAD;HdBw;Zro;Zro;SLAD;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;Zro;Zro;Zro,NA,ADDBFAACDDDDDDBFAAA,NA,98.966,,,19,5,1.957939355321115,0.843238582466136,19,1
2005,SOLO,2017-12-14,Bare,296,NA,NA,SLAD;ALAD;HdBw;Zro;SLAD;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;Zro;Zro;Zro;Bow;Bow;ALAD;HdBw;Zro;Taf,NA,CBFACDDDDBFFAAADDBFAJ,NA,110.495,,,21,6,2.3983029951155594,0.9277902462594633,22,0.9545454545454546
2010,SOLO,2017-12-14,Broken,980,NA,NA,Zro;Zro;Zro;SLAD;Othr;Bow;Bow;Bow;Bow;ALAD;HdBw;Zro;Zro;Zro;Bow;Bow;Othr;Bow;Bow;Bow;Bow;ALAD;HdBw;Zro,NA,AAACLDDDDBFAAADDLDDDDBFA,NA,162.101,,,24,6,2.1320139422512874,0.8247755786230924,19,1.263157894736842
